lamb_air,flux
8545.252251272825,0.84891295
8545.352224235556,0.8449197
8545.452197198281,0.8373329
8545.552170160998,0.83600456
8545.65214312371,0.84347105
8545.752116086422,0.8512273
8545.852089049124,0.86446345
8545.952062011822,0.8805185
8546.052034974513,0.8909696
8546.1520079372,0.8961233
8546.251980899882,0.8908639
8546.35195386256,0.8814866
8546.451926825232,0.8787253
8546.551899787899,0.88808596
8546.651872750557,0.9062273
8546.751845713214,0.9172774
8546.851818675867,0.9134736
8546.95179163851,0.8974092
8547.051764601149,0.8927504
8547.151737563785,0.9008015
8547.251710526414,0.90510434
8547.351683489038,0.9015744
8547.451656451656,0.8934321
8547.551629414269,0.8869649
8547.651602376878,0.8841345
8547.751575339482,0.8910142
8547.85154830208,0.9012198
8547.951521264673,0.9159338
8548.05149422726,0.9315601
8548.15146718984,0.9417336
8548.251440152419,0.94694555
8548.351413114988,0.9497471
8548.451386077555,0.9424721
8548.551359040115,0.9402191
8548.651332002673,0.94705486
8548.751304965223,0.94973904
8548.851277927768,0.94104606
8548.951250890306,0.9300466
8549.05122385284,0.93180186
8549.151196815372,0.94173586
8549.251169777895,0.9474072
8549.351142740414,0.94262755
8549.451115702928,0.942214
8549.551088665436,0.94789433
8549.65106162794,0.9523685
8549.751034590436,0.95211685
8549.85100755293,0.9468962
8549.950980515418,0.95557225
8550.0509534779,0.9589593
8550.150926440376,0.9453263
8550.250899402847,0.94552046
8550.350872365312,0.95995885
8550.450845327776,0.9728389
8550.55081829023,0.9697304
8550.650791252681,0.95934093
8550.750764215125,0.95354503
8550.850737177565,0.9557019
8550.95071014,0.96261746
8551.05068310243,0.9607501
8551.150656064854,0.9477382
8551.250629027274,0.9412456
8551.350601989687,0.95714974
8551.450574952096,0.96722907
8551.550547914498,0.96727306
8551.650520876896,0.9703839
8551.750493839289,0.97632617
8551.850466801676,0.97323483
8551.950439764058,0.9759661
8552.050412726436,0.98234737
8552.150385688807,0.98369515
8552.250358651174,0.97328717
8552.350331613534,0.97578955
8552.45030457589,0.98389524
8552.55027753824,0.9791061
8552.650250500586,0.9652774
8552.750223462926,0.95749176
8552.850196425261,0.9629738
8552.95016938759,0.9680479
8553.050142349915,0.9726295
8553.150115312235,0.97869027
8553.250088274548,0.98242706
8553.350061236855,0.98302996
8553.450034199159,0.9863183
8553.550007161457,0.98681706
8553.649980123751,0.9878392
8553.749953086037,0.9871694
8553.84992604832,0.982386
8553.949899010597,0.9709689
8554.04987197287,0.9591141
8554.149844935135,0.94975394
8554.249817897396,0.94666696
8554.349790859653,0.9549281
8554.449763821904,0.96610135
8554.549736784149,0.97045267
8554.649709746389,0.967037
8554.749682708625,0.9616086
8554.849655670854,0.95897496
8554.94962863308,0.96657526
8555.049601595298,0.9683694
8555.149574557512,0.9676612
8555.249547519721,0.964629
8555.349520481925,0.9611463
8555.449493444123,0.963168
8555.549466406315,0.9630723
8555.649439368502,0.95986193
8555.749412330686,0.95756304
8555.849385292864,0.94968987
8555.949358255037,0.94928885
8556.049331217202,0.9499322
8556.149304179364,0.94810575
8556.24927714152,0.9431496
8556.349250103673,0.9331136
8556.449223065816,0.9103179
8556.549196027958,0.8884466
8556.649168990092,0.88606644
8556.749141952223,0.8869743
8556.849114914347,0.87735534
8556.949087876466,0.8739404
8557.04906083858,0.8967936
8557.149033800692,0.92991114
8557.249006762793,0.95021003
8557.348979724891,0.9599208
8557.448952686986,0.9740677
